position,artist,title,year,youtube_link,spotify_link,base_year
970,Lilly Wood & The Prick & Robin Schulz,Prayer In C (Robin Schulz Radio Edit),2014,https://www.youtube.com/watch?v=aczouaO5L_k,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,2025
971,Coldplay,Speed Of Sound,2005,https://www.youtube.com/watch?v=0k_1kvDh2UA,https://open.spotify.com/track/7clUVcSOtkNWa58Gw5RfD4,2025
972,Dua Lipa,Physical,2020,https://www.youtube.com/watch?v=9HDEHj2yzew,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2025
973,Adele,Turning Tables,2011,https://www.youtube.com/watch?v=3SojhAemf34,https://open.spotify.com/track/0X1FYVkgy7Tfw79cY3C7lx,2025
974,Daddy Yankee & Snow,Con Calma,2019,https://www.youtube.com/watch?v=DiItGE3eAyQ,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2025
975,MKTO,Thank You,2013,https://www.youtube.com/watch?v=X0gtzHJphVg,https://open.spotify.com/track/0nfS2TJUiMyHv0hBpcmmco,2025
976,Purple Disco Machine & ÃsdÃ­s,Beat Of Your Heart,2024,https://www.youtube.com/watch?v=wlJeEZ6Qq98,https://open.spotify.com/track/4luohviQijMNU3yWu8xUMr,2025
977,U2 & Green Day,The Saints Are Coming,2006,https://www.youtube.com/watch?v=PD_0fqvT32g,https://open.spotify.com/track/5gv49y9hIz7arHYzdgx6GM,2025
978,Sia,Never Give Up,2017,https://www.youtube.com/watch?v=h6Ol3eprKiw,https://open.spotify.com/track/1ssmjAYSU5PbmsjLq5yrNH,2025
979,Alex Gaudino & Crystal Waters,Destination Calabria,2007,https://www.youtube.com/watch?v=Kq4OtRsdXls,https://open.spotify.com/track/5TmFTHZp7HjBXjjsFvCY6h,2025
980,Suzan & Freek,Slapeloosheid,2023,https://www.youtube.com/watch?v=qD_6h-sJF9Y,https://open.spotify.com/track/5tiTVSryX1Hu09cPsNvaIR,2025
981,Ed Sheeran,I See Fire,2013,https://www.youtube.com/watch?v=2fngvQS_PmQ,https://open.spotify.com/track/5pY3ovFxbvAg7reGZjJQSp,2025
982,Black Eyed Peas,Don't Lie,2005,https://www.youtube.com/watch?v=WbJNkH-pDd8,https://open.spotify.com/track/6tp27J7xy18DQiQXut3GsF,2025
983,Rita Ora,Your Song,2017,https://www.youtube.com/watch?v=RsELrcVNzG0,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2025
984,David Guetta & Alphaville & Ava Max,Forever Young,2024,https://www.youtube.com/watch?v=JMtack-i2vw,https://open.spotify.com/track/3bg2qahpZmsg5wV2EMPXIk,2025
985,Triggerfinger,I Follow Rivers (Live@Giel),2012,https://www.youtube.com/watch?v=fzWQV5OiQQQ,https://open.spotify.com/track/6HUCDcXf4M59NBZ5EOtd5T,2025
986,Pakito,Living On Video,2006,https://www.youtube.com/watch?v=JB82JWeeSRA,https://open.spotify.com/track/54c9wWo4ofRhVuwZjVtMNV,2025
987,Luis Fonsi & SebastiÃ¡n Yatra & Nicky Jam,Date La Vuelta,2019,https://www.youtube.com/watch?v=n5jRwdEwLOY,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2025
988,Kylie Minogue,Padam Padam,2023,https://www.youtube.com/watch?v=p6Cnazi_Fi0,https://open.spotify.com/track/44MuEHdlociG8KjhPhOVw5,2025
989,Gavin DeGraw,Follow Through,2005,https://www.youtube.com/watch?v=ftTfViVNwiM,https://open.spotify.com/track/6jSoDFoUl903MNFhS4FuZx,2025
990,Zara Larsson & MNEK,Never Forget You,2015,https://www.youtube.com/watch?v=GTyN-DB_v5M,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo,2025
991,Milky Chance,Stolen Dance,2014,https://www.youtube.com/watch?v=iX-QaNzd-0Y,https://open.spotify.com/track/79WVECRZ7ARfeXkJgiiXlx,2025
992,Snoop Dogg & Wiz Khalifa & Bruno Mars,"Young, Wild & Free",2011,https://www.youtube.com/watch?v=Wa5B22KAkEk,https://open.spotify.com/track/5HQVUIKwCEXpe7JIHyY734,2025
993,Felix Jaehn & Ray Dalton,Call It Love,2022,https://www.youtube.com/watch?v=xwYA1d0E_RM,https://open.spotify.com/track/5YdnOm5990Kfq1Jodws98B,2025
994,Simon Webbe,No Worries,2006,https://www.youtube.com/watch?v=KkB6DNRgXYs,https://open.spotify.com/track/1T6928Jai5vaFUIP7XhXhS,2025
995,Kris Kross Amsterdam & Ronnie Flex & ZoÃ« Tauran,Adrenaline,2022,https://www.youtube.com/watch?v=72n4S17Mg1Y,https://open.spotify.com/track/0DDcpc9ImOsGUWupRj2xu5,2025
996,Tove Lo & Hippie Sabotage,Stay High (Habits Remix),2014,https://www.youtube.com/watch?v=SYM-RJwSGQ8,https://open.spotify.com/track/5JCi3pyggvk4B0yd0BK3ow,2025
997,Kelly Clarkson,My Life Would Suck Without You,2009,https://www.youtube.com/watch?v=cRM70Jw7F4M,https://open.spotify.com/track/4Dm32oO01YpIubCHaAtKkN,2025
998,John Newman,Love Me Again,2013,https://www.youtube.com/watch?v=CfihYWRWRTQ,https://open.spotify.com/track/65qe7OtZyKOxqVY39usDBw,2025
999,Rolf Sanchez,MÃ¡s MÃ¡s MÃ¡s,2020,https://www.youtube.com/watch?v=su5mSoREoso,https://open.spotify.com/track/28hEtjNvlDhtb38fgXsLRa,2025
1000,Lewis Capaldi,Survive,2025,https://www.youtube.com/watch?v=6fJI7xydShM,https://open.spotify.com/track/5vXPLxljVKyHDHuv3kIuKV,2025
1001,Eric Prydz,Pjanoo,2008,https://www.youtube.com/watch?v=KggNzh-crfA,https://open.spotify.com/track/0F2BxpbxH8Yc3pLub48hrb,2025
1002,Jason Derulo,Whatcha Say,2009,https://www.youtube.com/watch?v=pBI3lc18k8Q,https://open.spotify.com/track/7xkQdy0cy5ymoWT7nedvLz,2025
1003,Becky Hill & David Guetta,Remember,2021,https://www.youtube.com/watch?v=NhCxrUEW3PM,https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs,2025
1004,Neon Trees,Animal,2011,https://www.youtube.com/watch?v=qY--Yu4kzz0,https://open.spotify.com/track/0l4DTppOxy7NUaEcwXuOb6,2025
1005,Armin Van Buuren & Sam Gray,Dream A Little Dream,2025,https://www.youtube.com/watch?v=bLeOQv35iBg,https://open.spotify.com/track/3QLYpJeGjyLMIDj7roEphJ,2025
1006,Justin Timberlake,LoveStoned-I Think She Knows,2007,https://www.youtube.com/watch?v=QUuKvHHt8Sk,https://open.spotify.com/track/6fS0rs4tiEgBMEB2Ln586G,2025
1007,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,2015,https://www.youtube.com/watch?v=ngORmvyvAaI,https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH,2025
1008,Deorro & Elvis Crespo,Bailar,2016,https://www.youtube.com/watch?v=9cBtJYI6itg,https://open.spotify.com/track/45sGyAtAxD6efaN0bJAFgh,2025
1009,Bon Jovi,Have A Nice Day,2005,https://www.youtube.com/watch?v=uCg2BoKiuOM,https://open.spotify.com/track/2M72IN3GZvY9by5uX8d7HI,2025
1010,Stefan & Sean & Bram Krikke,Potentie,2019,https://www.youtube.com/watch?v=04ZNPpwdLs4,https://open.spotify.com/track/6UtyNItDq79iHK6eevVq8h,2025
1011,Rihanna & Mikky Ekko,Stay,2013,https://www.youtube.com/watch?v=JF8BRvqGCNs,https://open.spotify.com/track/0GNI8K3VATWBABQFAzBAYe,2025
1012,Sigala,Easy Love,2015,https://www.youtube.com/watch?v=ozx898ADTxM,https://open.spotify.com/track/5s7xgzXtmY4gMjeSlgisjy,2025
1013,Enrique Iglesias & Descemer Bueno & Zion & Lennox,SÃºbeme La Radio,2017,https://www.youtube.com/watch?v=9sg-A-eS6Ig,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,2025
1014,Meck & Leo Sayer,Thunder In My Heart Again,2006,https://www.youtube.com/watch?v=oiGqbfnm7ns,https://open.spotify.com/track/0P4CVTrLHMloCzJGy4xve8,2025
1015,Snelle & Ronnie Flex,In De Schuur,2020,https://www.youtube.com/watch?v=oAZU5UCqdo8,https://open.spotify.com/track/4d2NiGtCaVrMihMfarLE8o,2025
1016,Michael BublÃ©,It's A Beautiful Day,2013,https://www.youtube.com/watch?v=5QYxuGQMCuU,https://open.spotify.com/track/0mvkwaZMP2gAy2ApQLtZRv,2025
1017,TiÃ«sto & Tate McRae,10 35,2022,https://www.youtube.com/watch?v=EXIWlRrkjKE,https://open.spotify.com/track/6BePGk3eCan4FqaW2X8Qy3,2025
1018,Maroon 5,Sugar,2015,https://www.youtube.com/watch?v=09R8_2nJtjg,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2025
1019,Damiano David,The First Time,2025,https://www.youtube.com/watch?v=n1Hzf_is8tI,https://open.spotify.com/track/7ETIZFr7163zFcz3RxKk5O,2025
1020,Pitbull & Jennifer Lopez & ClÃ¡udia Leitte,We Are One (Ole Ola),2014,https://www.youtube.com/watch?v=TGtWWb9emYI,https://open.spotify.com/track/1PCvKFPWnTXAe2oaReVUcr,2025
