artist,title,year,base_year,youtube_link
A Flock Of Seagulls,Wishing (If I Had A Photograph Of You),1982,2023,https://www.youtube.com/watch?v=opkzgLMH5MA
Specials,Gangsters,1979,2023,https://www.youtube.com/watch?v=lgCZN1rU5co
Humble Pie,Natural Born Bugie,1969,2024,https://www.youtube.com/watch?v=zqgslos32mk
World Party,Is It Like Today,1993,2024,https://www.youtube.com/watch?v=0tyLGi2LtlU
ZZ Top,Gimme All Your Lovin',1983,2024,https://www.youtube.com/watch?v=Ae829mFAGGE
Peter Koelewijn & Zijn Rockets,Kom Van Dat Dak Af,1959,2024,https://www.youtube.com/watch?v=x4CdCcIfPwM
Sinéad O'Connor,Mandinka,1987,2024,https://www.youtube.com/watch?v=h08pCvyKfbs
Television,Marquee Moon,1977,2024,https://www.youtube.com/watch?v=jlbunmCbTBA
Bill Haley & His Comets,Rock Around The Clock,1954,2024,https://www.youtube.com/watch?v=ZgdufzXvjqw
Pink Floyd,Echoes,1971,2024,https://www.youtube.com/watch?v=OcDiOUQBFd4
Steve Forbert,Romeo's Tune,1979,2024,https://www.youtube.com/watch?v=vYMu2qgOiJs
R.E.M.,Find The River,1992,2024,https://www.youtube.com/watch?v=KIJGlTu5sEI
Serge Gainsbourg,Bonnie And Clyde,1967,2024,https://www.youtube.com/watch?v=v66HiF91gjQ
Billie Eilish,What Was I Made For,2023,2024,https://www.youtube.com/watch?v=cW8VLC9nnTo
Stevie Nicks,Edge Of Seventeen (Just Like The White Winged Dove),1981,2024,https://www.youtube.com/watch?v=UmPgMc3R8zg
Madonna,Frozen,1998,2024,https://www.youtube.com/watch?v=XS088Opj9o0
Emmylou Harris,Boulder To Birmingham,1975,2024,https://www.youtube.com/watch?v=Klh7sAv9hu4
Khruangbin & Leon Bridges,Texas Sun,2019,2024,https://www.youtube.com/watch?v=zSWNWWREtsI
Temple Of The Dog,Hunger Strike,1991,2024,https://www.youtube.com/watch?v=VUb450Alpps
The The,This Is The Day,1983,2024,https://www.youtube.com/watch?v=7ZYgKCbFbWY
Beatles,Drive My Car,1965,2024,https://www.youtube.com/watch?v=kfSQkZuIx84
Bronski Beat,Smalltown Boy,1984,2024,https://www.youtube.com/watch?v=88sARuFu-tc
Sam The Sham & The Pharaohs,Wooly Bully,1965,2024,https://www.youtube.com/watch?v=KZJiGu6Gz8E
They Might Be Giants,Birdhouse In Your Soul,1990,2024,https://www.youtube.com/watch?v=vn_or9gEB6g
Poppys,"Non, Non, Rien n'A Changé",1971,2024,https://www.youtube.com/watch?v=u9RkKe22TnI
Xavier Rudd,Follow The Sun,2012,2024,https://www.youtube.com/watch?v=0E1bNmyPWww
Trammps,Disco Inferno,1977,2024,https://www.youtube.com/watch?v=u5lSeYd_riw
Suzanne Vega,The Queen And The Soldier,1985,2024,https://www.youtube.com/watch?v=pcFa9VZxkBc
Paolo Nutini,Candy,2009,2024,https://www.youtube.com/watch?v=x3xYXGMRRYk
Kris Kristofferson,Sunday Mornin' Comin' Down,1970,2024,https://www.youtube.com/watch?v=vbqGWTxwZEA
Arsenal,Estupendo,2008,2024,https://www.youtube.com/watch?v=2sqUPVeMYg0
Eminem & Dido,Stan,2000,2025,https://www.youtube.com/watch?v=gOMhN-hfMtY
Fontaines D.C.,Starburster,2024,2025,https://www.youtube.com/watch?v=KHocVRUlvkk
Pommelien Thijs,Ongewoon,2022,2025,https://www.youtube.com/watch?v=WAFLYQPPVEg
Billie Eilish,Lunch,2024,2025,https://www.youtube.com/watch?v=MB3VkzPdgLA
Doe Maar,Pa,1983,2025,https://www.youtube.com/watch?v=Qt5wH0nWAwY
Rob De Nijs,Het Werd Zomer,1977,2025,https://www.youtube.com/watch?v=or87BYaRWJ0
Kyu Sakamoto,Sukiyaki,1963,2025,https://www.youtube.com/watch?v=C35DrtPlUbc
Florence & The Machine,Dog Days Are Over,2008,2025,https://www.youtube.com/watch?v=vDHr85LiwUM
Carpenters,(They Long To Be) Close To You,1970,2025,https://www.youtube.com/watch?v=jV127kNz0hs
Beyoncé,Texas Hold 'Em,2024,2025,https://www.youtube.com/watch?v=238Z4YaAr1g
Hüsker Dü,Don't Want To Know If You Are Lonely,1986,2025,https://www.youtube.com/watch?v=eoKeH7JYE48
Françoise Hardy,Le Temps De l'Amour,1962,2025,https://www.youtube.com/watch?v=fCadGsFrj58
Roy Ayers,Everybody Loves The Sunshine,1976,2025,https://www.youtube.com/watch?v=SSBWiFGzsyU
Rob De Nijs,Malle Babbe,1975,2025,https://www.youtube.com/watch?v=ZbQQrtPCU5Y
Gorillaz,On Melancholy Hill,2010,2025,https://www.youtube.com/watch?v=04mfKJWDSzI
Taylor Swift,All Too Well,2012,2025,https://www.youtube.com/watch?v=sRxrwjOtIag
Carpenters,We've Only Just Begun,1970,2025,https://www.youtube.com/watch?v=__VQX2Xn7tI
Gladys Knight & The Pips,Help Me Make It Through The Night,1971,2025,https://www.youtube.com/watch?v=1-24UaU5tyQ
Matia Bazar,Ti Sento,1986,2025,https://www.youtube.com/watch?v=FOadUytpMEU
Skunk Anansie,Weak,1995,2025,https://www.youtube.com/watch?v=lpR7tZvHAPk
Cypress Hill,Insane In The Brain,1993,2025,https://www.youtube.com/watch?v=RijB8wnJCN0
Althia & Donna,Up Town Top Ranking,1977,2025,https://www.youtube.com/watch?v=OMrNDnU6PPk
Fugees,Ready Or Not,1996,2025,https://www.youtube.com/watch?v=aIXyKmElvv8
ABC,All Of My Heart,1982,2025,https://www.youtube.com/watch?v=Lfph3043yZU
Elis Regina & Antonio Carlos Jobim,Águas De Março,1974,2025,https://www.youtube.com/watch?v=E1tOV7y94DY
Duran Duran,Girls On Film,1981,2025,https://www.youtube.com/watch?v=KCjMZMxNr-0
Arsenal,Saudade,2005,2025,https://www.youtube.com/watch?v=GbF1NCKU5f0
Dido,White Flag,2003,2025,https://www.youtube.com/watch?v=j-fWDrZSiZs
Cyndi Lauper,True Colors,1986,2025,https://www.youtube.com/watch?v=LPn0KFlbqX8
Dusty Springfield,Spooky,1970,2025,https://www.youtube.com/watch?v=Fola80rQop4
Dr. Dre & Snoop Dogg,The Next Episode,1999,2025,https://www.youtube.com/watch?v=QZXc39hT8t4
Sade,Young Lion,2024,2025,https://www.youtube.com/watch?v=IFMmnMjFiPk
Tindersticks,Travelling Light,1995,2025,https://www.youtube.com/watch?v=zFfOgtTEji4
Ween,Buenas Tardes Amigo,1994,2025,https://www.youtube.com/watch?v=uv-gT9lNa1g
Tori Amos,Crucify,1992,2025,https://www.youtube.com/watch?v=9ipCKIxdHTs
Gabriels,Love And Hate In A Different Time,2020,2025,https://www.youtube.com/watch?v=BSw2CVb9NlI
Chaka Khan,I'm Every Woman,1978,2025,https://www.youtube.com/watch?v=DVDCNmdi7QI
Michael Kiwanuka,Home Again,2012,2025,https://www.youtube.com/watch?v=kJ4s3G7hgR4
Missy Elliott,Get Ur Freak On,2001,2025,https://www.youtube.com/watch?v=FPoKiGQzbSQ
Charles Aznavour,La Bohème,1965,2025,https://www.youtube.com/watch?v=fVfnEyLOkrM
George Benson,Give Me The Night,1980,2025,https://www.youtube.com/watch?v=FIF7wKJb2iU
Feist,My Moon My Man,2007,2025,https://www.youtube.com/watch?v=ltYq-jalYm0
Avalanches,Since I Left You,2000,2025,https://www.youtube.com/watch?v=wpqm-05R2Jk
Gigliola Cinquetti,Non Ho l'Età,1964,2025,https://www.youtube.com/watch?v=Utd9cHBPfRA
